aid,enterprisename,socialcategory,gender,ph,,organisationtype,plantlocation,address,state,district,pincode,commmencedate,majoractivity,enterprisetype,nic5digitcode,totalemp,investmentcost,dic_name,registrationdate,lg_dist_code
8015760,M/S STEEL & DESIGNER,OBC,Male,No,Proprietary, 1) NEAR ROTARY CLUB KAMALABARI DULIAJAN DULIAJANDIBRUGARHASSAM,"NEAR ROTARY CLUB, KAMALABARI ROAD, DULIAJAN",ASSAM,DIBRUGARH,786602,02-03-1990,Manufacturing,Small, 1) 25996; 2) 25999; 3) 25111; 4) 25119; 5) 25129,8,48,DIBRUGARH,15-11-2019,286
8017381,M/S AYAAN ENTERPRISE,General,Female,No,Proprietary, 1) N/A Sarkari Bagan Haflong Area HaflongDIMA HASAOASSAM,"Sarkari Bagan, Haflong",ASSAM,DIMA HASAO,788819,12-07-2007,Services,Micro, 1) 63999,4,1,DIMA HASAO,15-11-2019,299
8017391,M/S BABUBIL MUSHROOM PRODUCTION UNIT,OBC,Male,No,Proprietary," 1) 189 Vill.Babubil,P.O.Gossaigaon,Dist.Kokrajhar Gossaigaon KokrajharKOKRAJHARASSAM","Vill. Babubil,P.O.Gossaigaon,Dist.Kokrajhar,Pin-783360",ASSAM,KOKRAJHAR,783360,05-07-2018,Manufacturing,Small, 1) 10799,7,62,KOKRAJHAR,15-11-2019,294
8017005,M/S RADHE RADHE MUSHROOM UNIT,OBC,Male,No,Proprietary," 1) 172 Vill. Bashbari, P.O.Gossaigaon,Dist.Kokrajhar Gossaigaon KokrajharKOKRAJHARASSAM","Vill. Bashbari, P.O.Gossaigaon, Dist.Kokrajhar, Pin-783360",ASSAM,KOKRAJHAR,783360,04-03-2019,Manufacturing,Small, 1) 10799,3,56,KOKRAJHAR,15-11-2019,294
8019517,M S GROOMING STUDIO,General,Female,No,Proprietary, 1) HOUSE NO-6 OPPOSITE PENSIONER BHAWAN CHANDMARI COLONY GUWAHATIKAMRUP METROASSAM,"NIZARA PARA ROAD, OPPOSITE PENSIONER BHAWAN, NEAR CHANDMARI POLICE STATION, CHANDMARI COLONY, GUWAHATI-781003, ASSAM, INDIA",ASSAM,KAMRUP METRO,781003,01-08-2016,Services,Micro, 1) 90009,6,2,GM DIC KAMRUP,15-11-2019,618
8019737,IIIANA STUDIO PRIVATE LIMITED,OBC,Male,No,Private Limited Company, 1) 0 C/o Niran Ch. Pegu WML J Lane DibrugarhDIBRUGARHASSAM,"C/o Niran Ch. Pegu,  Kangkan Nagar, WML J Lane, Dibrugarh",ASSAM,DIBRUGARH,786003,16-08-2019,Services,Micro, 1) 62099; 2) 62011; 3) 62012; 4) 62013; 5) 62020,1,2,DIBRUGARH,15-11-2019,286
8020887,MANIK DEY & CO,General,Male,No,Partnership, 1) NO 1 BORBIL BORBIL DIGBOITINSUKIAASSAM,"BORBIL NO 1,DIGBOI",ASSAM,TINSUKIA,786171,01-04-2005,Services,Micro, 1) 41002; 2) 41001; 3) 78100,10,9,TINSUKIA,15-11-2019,302
8021856,S R AND SONS,General,Male,No,Proprietary, 1) # BORBIL NO 1 BORBIL DIGBOITINSUKIAASSAM,"BORBIL NO 1,DIGBOI",ASSAM,TINSUKIA,786171,01-01-2017,Services,Micro, 1) 41002; 2) 41001,5,5,TINSUKIA,15-11-2019,302
8021080,PRATUL THAKURIA,General,Male,No,Proprietary, 1) 00 KACHU GAON PULIBOR GOLAGHATGOLAGHATASSAM,"KACHU GAON, PO-PULIBOR, PS-GOLAGHAT, SUB. DIV. - GOLAGHAT",ASSAM,GOLAGHAT,785621,01-11-2019,Services,Micro, 1) 33111; 2) 41001; 3) 42101; 4) 42909; 5) 43110; 6) 78100; 7) 78200; 8) 82110,20,4,GOLAGHAT,15-11-2019,288
232932,shree laxmi jwellrs,General,NA,NA,Hindu Undivided Family,NA,arvind kumar jha s/o - mohan jha manupaur madhubani bihar -847223,BIHAR,MADHUBANI,847223,10/02/2008,Manufacturing,Micro, 1) 32111,5,10.00,MADHUBANI,16/02/2016,206
232951,SHANTI KIRANA STORE,OBC,NA,NA,Proprietary,NA,"RASULPUR , BRAHAMPURA, MOTIPUR",BIHAR,MUZAFFARPUR,843111,22/03/2010,Services,Micro, 1) 47211,1,3.00,MUZAFFARPUR,16/02/2016,208
233004,SURABHI COMPULSORIES PRINTING PRESS,OBC,NA,NA,Proprietary,NA,"MAHNADPUR BALMI, MOTIPUR",BIHAR,MUZAFFARPUR,843111,10/02/2016,Manufacturing,Micro, 1) 18119,1,2.00,MUZAFFARPUR,16/02/2016,208
233029,SUNIL MOTER VIKIELS WORK SHOP,OBC,NA,NA,Proprietary,NA,VILL-PILAKHWAR MADHUBANI,BIHAR,MADHUBANI,847211,01/04/2008,Services,Micro, 1) 45200,2,1.00,MADHUBANI,16/02/2016,206
233030,sunil kiran dukan,General,NA,NA,Proprietary,NA,malighat,BIHAR,MUZAFFARPUR,842002,22/08/2013,Services,Micro, 1) 56291,2,1.00,MUZAFFARPUR,16/02/2016,208
233067,Ashok Kumar Sharma,General,NA,NA,Proprietary,NA,"C/o Sri M.P. Sharma, Ashok Nagar, Road 1B, Kankarbagh,Patna Pin:800020",BIHAR,PATNA,800020,16/03/2000,Services,Small, 1) 62020,8,20.00,PATNA,16/02/2016,212
233083,Ram Kirana store,OBC,NA,NA,Proprietary,NA,HARLOCHAN PUR SUKKI,BIHAR,VAISHALI,843114,01/01/2006,Services,Micro, 1) 47219,1,2.00,VAISHALI,16/02/2016,224
233095,SHOES SHOP,SC,NA,NA,Proprietary,NA,VILL- SURAT GANJ SHANTRAVIDASH COLONY MADHUBANI,BIHAR,MADHUBANI,847211,26/02/2000,Services,Micro, 1) 47713,1,1.00,MADHUBANI,16/02/2016,206
233099,Nandni Sringar &amp; General Store,General,NA,NA,Proprietary,NA,"sohpur,ward-11 Narahia",BIHAR,MADHUBANI,847108,13/05/2011,Services,Micro, 1) 47722,1,2.00,MADHUBANI,16/02/2016,206
233105,M/S - DILIP OLD SILVER METAL REFINERY WORKS SHOP,OBC,NA,NA,Proprietary,NA,"MOH - PHAL GALI SONARPATTI, PO - NAWADA,  BLOCK - NAWADA, DIST - NAWADA,",BIHAR,NAWADA,805110,13/02/2016,Manufacturing,Micro, 1) 07295,6,2.00,NAWADA,16/02/2016,210
8018975,OM ISPAT TRADING COMPANY,General,Male,No,Proprietary," 1) HOUSE NO- 18/A BHILAI STEEL COLONY SECTOR-3, BHILAI-1, DURG BHILAIDURGCHHATTISGARH","HOUSE NO- 18/A,BHILAI STEEL COLONY,STREET-8,SECTOR-3, BHILAI-1, DURG,CHHATTISGARH -490001",CHHATTISGARH,DURG,490001,13-11-2019,Manufacturing,Micro, 1) 24109,2,1,DURG,15-11-2019,378
8017475,SILAI WORK,ST,Female,No,Proprietary, 1) BHANDARPUR Bhandrapur BHANDRAPUR donagrgarhRAJNANDAGAONCHHATTISGARH,bhandarpur,CHHATTISGARH,RAJNANDAGAON,491445,23-03-2018,Manufacturing,Micro, 1) 14105,1,1,RAJNANDAGAON ,15-11-2019,388
8016693,maa banjari online point,OBC,Male,No,Proprietary, 1) vyasayik parishar shop no 8 dhaneli 1 raipurRAIPURCHHATTISGARH,vyashyik parisher shop no 8 dhaneli,CHHATTISGARH,RAIPUR,492001,15-08-2019,Services,Micro, 1) 63992,2,1,RAIPUR ,15-11-2019,387
8016194,CLASSYWOMANIYA,General,Female,No,Proprietary, 1) SAI VILA SAI VILA KRANTI NAGAR BILASPURBILASPURCHHATTISGARH,SAI VILA ALOK NIWAS KRANTI NAGAR BILASPUR CHHATTISGARH 495001,CHHATTISGARH,BILASPUR,495001,14-11-2019,Services,Micro, 1) 96020,2,1,BILASPUR,15-11-2019,375
8017132,MANISH AGRWAL & CO.,General,Male,No,Proprietary, 1) 1 SIYARAM TRADING COMPANY AGRASEN CHOWK RAIPURRAIPURCHHATTISGARH,BHAISTAN ROAD AGRASEN CHOWK,CHHATTISGARH,RAIPUR,492001,22-12-2016,Services,Micro, 1) 69201,3,10,RAIPUR ,15-11-2019,387
8018376,MEGHA HAIR DRESAR,OBC,Male,No,Proprietary, 1) NEAR GOVT SCHOOL DHANELI-1 DHANELI-1 RAIPURRAIPURCHHATTISGARH,NEAR GOVT SCHOOL MEGHA HAIR DRESAR DHANELI-1,CHHATTISGARH,RAIPUR,492001,08-02-2000,Services,Micro, 1) 96020,1,1,RAIPUR ,15-11-2019,387
8021662,PARVATI SILAI CENTER,General,Female,No,Proprietary, 1) 01 SHIV NAGAR RAIPUR RAIPURRAIPURCHHATTISGARH,01 SHIV NAGAR HANDI PARA RAIPUR ,CHHATTISGARH,RAIPUR,492001,16-06-2015,Manufacturing,Micro, 1) 14105,3,4,RAIPUR ,15-11-2019,387
8021989,M/S PITAMBAR HALWAI ,General,Male,No,Proprietary, 1) NEAR KALI MANDIR WARD NO. 56 DURG DURGDURGCHHATTISGARH,1038/9 WARD NO. 4 GAYA NAGAR DURG ,CHHATTISGARH,DURG,491001,01-11-2019,Manufacturing,Micro, 1) 10309,5,2,DURG,15-11-2019,378
8022070,B.S.ENGINEERING WORKS,General,Male,No,Proprietary, 1) T P NAGAR KORBA KORBA KORBAKORBACHHATTISGARH,T P NAGAR ,CHHATTISGARH,KORBA,495677,01-04-2017,Manufacturing,Micro, 1) 43309,5,5,KORBA ,15-11-2019,383
8023240,SUMITRA CHAKRADHARI KIRANA STORE,OBC,Female,No,Proprietary, 1) VILL- KALGAON POST- KALGAON KANKER KANKERKANKERCHHATTISGARH,"VILL- KALGAON, DISTT-KANKER, C.G. 494665",CHHATTISGARH,KANKER,494665,01-01-2016,Services,Micro, 1) 56291,1,1,KANKER ,15-11-2019,381
8088902,VIKAS PACKAGING,General,Male,No,Proprietary, 1) FLAT NO.01 SAI SHRUSTI COMPLEX SILVASSA SILVASSADADRA AND NAGAR HAVELLIDADAR AND NAGAR HAVELI,SHOP NO.08 HORIZON RESIDENCY AMLI SILVASSA,DADAR AND NAGAR HAVELI,DADRA AND NAGAR HAVELLI,396230,07-07-2017,Services,Micro, 1) 14105,10,6,DADRA & NAGAR HAVELLI,23-11-2019,465
8090214,SANDEEP KIRANA STORE,General,Male,No,Proprietary, 1) HOUSE NO.766(1).(10) PATEL PADA RAKHOLI RAKHOLI SILVASSADADRA AND NAGAR HAVELLIDADAR AND NAGAR HAVELI,HOUSE NO.766(1)(10)PATEL PADA.SAYLI ROAD.RAKHOLI.SILVASSA.,DADAR AND NAGAR HAVELI,DADRA AND NAGAR HAVELLI,396230,05-01-2000,Manufacturing,Micro, 1) 10739,2,1,DADRA & NAGAR HAVELLI,23-11-2019,465
8032474,BABITA FIBRE GLASS,General,Male,No,Private Limited Company, 1) Shed no. 01 b/h HDFC BANK AMLI SILVASSADADRA AND NAGAR HAVELLIDADAR AND NAGAR HAVELI,"Shed no. 01, B/H HDFC Bank, Silvassa, Vapi - Silvassa Road, Amli, Silvassa - 396230.",DADAR AND NAGAR HAVELI,DADRA AND NAGAR HAVELLI,396230,14-09-2009,Manufacturing,Micro, 1) 22209,8,15,DADRA & NAGAR HAVELLI,17-11-2019,465
7979629,KRISHNA PACKAGING,General,Male,No,Proprietary," 1) SURVEY NO.54/1 RCC BUILDING, GROUND FLOOR &amp; FIRST FLOOR DADRA DADRADADRA AND NAGAR HAVELLIDADAR AND NAGAR HAVELI","SURVEY NO.54/1, RCC BUILDING, GROUND FLOOR AND FIRST FLOOR, VAGHDHARA ROAD, DADRA, 396230, DADRA AND NAGAR HAVELI",DADAR AND NAGAR HAVELI,DADRA AND NAGAR HAVELLI,396230,09-04-2019,Manufacturing,Micro, 1) 17092; 2) 17099,5,9,DADRA & NAGAR HAVELLI,11-11-2019,465
8058316,MEHEK ENTERPRISE,General,Male,No,Proprietary, 1) KUMBHARWADI POST NAROLI SILVASSA SILVASSADADRA AND NAGAR HAVELLIDADAR AND NAGAR HAVELI,"KUMBHARWADI, POST NAROLI, NAROLI, SILVASSA, DADRA NAGAR HAVELI",DADAR AND NAGAR HAVELI,DADRA AND NAGAR HAVELLI,396235,15-11-2019,Manufacturing,Micro, 1) 32909,5,1,DADRA & NAGAR HAVELLI,20-11-2019,465
8072014,MOHAN STONE DEPOT PRIVATE LIMITED,General,Male,No,Private Limited Company," 1) S NO. 255/1/7, AT VILLAGE ATHAL SILVASSA DADRA NAGAR HAVELIDADRA AND NAGAR HAVELLIDADAR AND NAGAR HAVELI","S NO. 255/1/7, PLOT NO. 18 AT VILLAGE ATHAL, SILVASSA 396230",DADAR AND NAGAR HAVELI,DADRA AND NAGAR HAVELLI,396230,04-10-2019,Manufacturing,Small, 1) 23960,21,95,DADRA & NAGAR HAVELLI,21-11-2019,465
8079181,Shree Sainath Transport Co.,General,Male,No,Partnership, 1) House No:301/6 Shree Sainath Transport Co. Silvassa SilvassaDADRA AND NAGAR HAVELLIDADAR AND NAGAR HAVELI,"Booking House No: 301/6, Near Sai Baba Mandir, Silvassa-396230",DADAR AND NAGAR HAVELI,DADRA AND NAGAR HAVELLI,396230,18-01-2018,Services,Micro, 1) 49231,4,1,DADRA & NAGAR HAVELLI,22-11-2019,465
8127309,SHREE SWAMI TRANSPORT,General,Male,No,Proprietary, 1) FLAT NO A-203 GOVINDA COMMERCIAL COMPLEX SILVASSA SILVASSADADRA AND NAGAR HAVELLIDADAR AND NAGAR HAVELI,FLAT NO A-203 GOVINDA COMMERCIAL COMPLEX BAVISA FALIYA SILVASSA,DADAR AND NAGAR HAVELI,DADRA AND NAGAR HAVELLI,396230,01-04-2017,Services,Micro, 1) 52293; 2) 32909; 3) 82990,2,5,DADRA & NAGAR HAVELLI,29-11-2019,465
8110974,TEJAS COMMUNICATION,General,Male,No,Proprietary, 1) SHOP NO 1 NEAR JALARAM TEMPLE NAKA SILVASSADADRA AND NAGAR HAVELLIDADAR AND NAGAR HAVELI,"SHOP NO 1 NEAR JALARAM TEMPLE,KILAVNI NAKA,SILVASSA 396230.",DADAR AND NAGAR HAVELI,DADRA AND NAGAR HAVELLI,396230,01-04-2019,Services,Micro, 1) 61900,2,2,DADRA & NAGAR HAVELLI,27-11-2019,465
8192698,KAMALESH SAMNIWALA,General,Male,No,Proprietary, 1) PLOT NO 21 SHEETAL INDUSTRIAL ESTATE DADRA VAIA VAPIDADRA AND NAGAR HAVELLIDADAR AND NAGAR HAVELI,"PLOT NO 21, SHEETAL INDUSTRIAL ESTATE , SURVEY NO 260/P, DADRA ,VAIA VAPI ,396193",DADAR AND NAGAR HAVELI,DADRA AND NAGAR HAVELLI,396193,01-04-2018,Manufacturing,Micro, 1) 13997,4,5,DADRA & NAGAR HAVELLI,07-12-2019,465
8049230,NAHIM FOOTWEAR,General,Male,No,Proprietary, 1) 2/246 RANA STREET NANI DAMAN NANIDAMAN DAMANDAMANDAMAN AND DIU,SHOP NO 06 NEAR DMC MARKET KANSARWAD OPP.TAXI STAND NANI DAMAN DAMAN,DAMAN AND DIU,DAMAN,396210,01-08-2019,Services,Micro, 1) 96098,1,5,Moti Daman,19-11-2019,463
8046721,JAY JOGANI ENGINEERS,General,Male,No,Proprietary, 1) H. NO 14-77/F/401 NIKETAN PRIDE NANI DAMAN DAMANDAMANDAMAN AND DIU,"HOUSE NO. 14-77/F/4TH-1, FLAT NO. 401, NIKETAN PRIDE, DILIP NAGAR TINBATTI KATHIRIA, NANI DAMAN, DAMAN",DAMAN AND DIU,DAMAN,396210,01-04-2014,Manufacturing,Small, 1) 28292; 2) 28299; 3) 33200,5,26,Moti Daman,19-11-2019,463
7964077,UNIX COMPUTERS,General,Male,No,Proprietary," 1) 14-183/F-1,2,3,5,6 CHHIBA SHOPPING COMPLEX WING B KUNTA ROAD, NANI DAMAN DAMANDAMANDAMAN AND DIU","H NO 14-183/F-5, CHHIBA SHOPPING COMPLEX WING B, KATHERIA, KUNTA ROAD, NANI DAMAN, DAMAN",DAMAN AND DIU,DAMAN,396210,01-11-2019,Services,Micro, 1) 85500; 2) 62099,7,3,Moti Daman,08-11-2019,463
8083474,Bhanushali Jayesh Chandulal,General,Male,No,Proprietary," 1) Survey No. 644/23, First Floor, Village Dabhel, Nani Daman, DamanDAMANDAMAN AND DIU","Survey No. 644/23, First Floor,  Agrawal industrial Estate, Village Dabhel, Nani Daman, Daman 396215",DAMAN AND DIU,DAMAN,396215,10-06-2015,Manufacturing,Micro, 1) 22209,5,4,Moti Daman,23-11-2019,463
8060965, SAIKRUPA ENTERPRISES,OBC,Male,No,Proprietary, 1) HOUSE NO 105/3 MARWAD NANI DAMAN DAMANDAMANDAMAN AND DIU,HOUSE NO 105/3 MARWAR BHANDARWAD,DAMAN AND DIU,DAMAN,396210,28-07-2017,Manufacturing,Micro, 1) 28221,3,10,Moti Daman,20-11-2019,463
7987300,SAIFUDDIN AZIZ KALLA,General,Male,No,Proprietary, 1) H No O 1/437 Taiyabi Manzil NANI DAMAN DamanDAMANDAMAN AND DIU,"H NO 1/437, TAIYABI MANZIL, ZAPABAR, NANI DAMAN ",DAMAN AND DIU,DAMAN,396210,07-11-2019,Services,Micro, 1) 95210,2,5,Moti Daman,12-11-2019,463
7986596,NARAYAN SEA FOOD,General,Female,No,Proprietary," 1) 1749/9 DHOLA WADI SOUDWADI,WANAKBARA DIUDIUDAMAN AND DIU","1749/9 DHOLA WADI VANAKBARA SOUDWADI, WANAKBARA DIU-362570 DAMAN AND DIU ",DAMAN AND DIU,DIU,362570,01-04-2018,Services,Small, 1) 96098,5,100,Moti Daman,12-11-2019,464
7999113,ARIHANT TECHNOPLAST,General,Male,No,Partnership," 1) GALA NO 9, GR FLOOR, AVIS UDYOG BHAVAN DABHEL NANI DAMANDAMANDAMAN AND DIU; 2) S NO 724/1, GALA NO F-3 AN S-1, I AN II FLOOR, AVIS INDL. EST, DABHEL NANI DAMANDAMANDAMAN AND DIU; 3) GALA NO 11 AVIS UDYOG BHAVAN DABHEL DAMANDAMANDAMAN AND DIU","GALA NO 9, GROUND FLOOR, AVIS UDYOG BHAVAN, RINGANWADA, DABHEL, DAMAN",DAMAN AND DIU,DAMAN,396210,01-04-2008,Manufacturing,Small, 1) 32909,20,144,Moti Daman,13-11-2019,463
8099211,SATYAM PLASTIC,General,Male,No,Partnership," 1) 669-A CLASSIC INDL ESTATE YADAV OMPLEX, DAMANDAMANDAMAN AND DIU","SURVEY NO-168, PLOT NO-107, DABHEL INDL ESTATE,DABHEL, DAMAN",DAMAN AND DIU,DAMAN,396210,13-08-2015,Manufacturing,Small, 1) 22203,8,72,Moti Daman,25-11-2019,463
8180472,Tailoring Work,General,Female,No,Proprietary, 1) 02 Alfala Complex Khariwad Nani DamanDAMANDAMAN AND DIU,02	Alfala Complex   Khariwad	Nani Daman   396210	,DAMAN AND DIU,DAMAN,396210,19-08-2019,Services,Micro, 1) 74101,1,1,Moti Daman,06-12-2019,463
8048921,SIMRAN TECHNOLOGIES,General,Female,No,Proprietary, 1) 73 NEW MANGLAPURI DELHI DELHISOUTH WESTDELHI,73 NEW MAGLAPURI NEAR ANDHERIA MORE ,DELHI,SOUTH WEST,110030,22-08-2017,Services,Small, 1) 96010; 2) 33200,15,25,DELHI,19-11-2019,84
8049229,CREATIVE DESIGN INDIA,General,Male,No,Proprietary," 1) 487/62, NATIONAL MARKET, PASCHIM VIHAR DELHIWESTDELHI","487/62,, NATIONAL MARKET, SHEEESE WALI GALI, , PEERAGARHI, PASCHIM VIHAR, DELHI",DELHI,WEST,110087,19-11-2004,Services,Micro, 1) 74109,9,2,DELHI,19-11-2019,85
8046789,KHUSHI NON WOVENS BAGS,General,Male,No,Proprietary, 1) WZ 407 B/1 BESAI DARAPUR DELHI NEW DELHIWESTDELHI,"WZ 407 B/1 BASAI DARAPUR, NEW DELHI 110015",DELHI,WEST,110015,10-11-2019,Services,Micro, 1) 96098,1,2,DELHI,19-11-2019,85
8046821,SHIVYA SERVICES,General,Male,No,Proprietary," 1) SHOP NO-2 GROUND FLOOR, PLOT NO 700 MUNDKA DELHIWESTDELHI","SHOP NO-2, GROUND FLOOR, PLOT NO 700, SAINI VIHAR, MUNDKA DELHI - 110041",DELHI,WEST,110041,07-03-2019,Services,Micro, 1) 78300,10,3,DELHI,19-11-2019,85
8045419,SUPREME FINISHING,General,Male,No,Proprietary, 1) RZ-108 C GROUNDFLOOR Mahindra Park uttam nagar New DelhiWESTDELHI,wz 91 B near metro pillar no. 430,DELHI,WEST,110027,19-06-1995,Services,Micro, 1) 13131,9,1,DELHI,19-11-2019,85
8045486,SEA GATE FACILITY MANAGEMENT PRIVATE LIMITED,General,Male,No,Private Limited Company," 1) 3rd Flr,Office No D3 Major Nahar Singh Complex, Khasra No-50, Old Gurga Kapashera,South West Delhi NEW DELHISOUTH WESTDELHI","3rd Floor, Office No-D-3, Major Nahar Singh Complex, Khasra No-50, Old Gurgaon Road, Opposite Fun and Food Village, Kapashera,South West Delhi, NEW DELHI",DELHI,SOUTH WEST,110037,03-11-2014,Services,Micro, 1) 80200; 2) 96098; 3) 78100,150,1,DELHI,19-11-2019,84
8045644,Re-Live Yoga,General,Male,No,Partnership, 1) A-119 yojna vihar yojna vihar New delhiEASTDELHI,"A-119, yojna vihar, yojna vihar, yojna vihar, New delhi",DELHI,EAST,110092,05-05-2015,Services,Micro, 1) 79120; 2) 79110,1,1,DELHI,19-11-2019,78
8045647,AROWANA DIGITAL SERVICES LLP,OBC,Male,No,Limited Liability Partnership," 1) A 120/2 F/F FLAT NO SHAHEEN,BAGH,ABULFAZAL PART 2 NEW DELHI DelhiSOUTH DELHI","A 120/2 F/F FLAT NO 102 SHAHEEN,BAGH,ABULFAZAL PART 2,OKHLA NEAR JAMIA N AGAR",DELHI,SOUTH ,110025,19-08-2019,Services,Micro, 1) 62012; 2) 62099,1,1,DELHI,19-11-2019,83
8046062, ASHOKA ELECTRIC WORKS PRIVATE LIMITED,General,Male,No,Private Limited Company, 1) 109 CCA FIRST FLOOR EMPIRE PLAZA MEHRAULI SULTAN PUR NEW DELHINEW DELHIDELHI,109 CCA FIRST FLOOR EMPIRE PLAZA MEHRAULI GURGAON ROAD SULTAN PUR NEW DELHI-110030,DELHI,NEW DELHI,110030,23-01-2012,Services,Small, 1) 82990,27,25,DELHI,19-11-2019,79
8047886,HYDERABAD TRADE EXPOCENTRE PRIVATE LIMITED,General,Female,No,Private Limited Company, 1) HOTEL LAKEVIEW EXPOTEL HYDERABAD HYDERABADHYDERABADTELANGANA,"I-83, LAJPAT NAGAR-II, NEW DELHI - 110024",DELHI,SOUTH ,110024,23-12-2002,Services,Medium, 1) 55101; 2) 55902; 3) 56101; 4) 56210; 5) 56292; 6) 56301; 7) 82300; 8) 82110,31,250,DELHI,19-11-2019,83
8016495,Iggy One Man Band,General,Male,No,Proprietary, 1) H No. 31 - Zambaulim moll QuepemSOUTH GOAGOA,"H No. 31, Zambaulim moll, Quepem Goa- 403705",GOA,SOUTH GOA,403705,15-03-2016,Services,Micro, 1) 82990,1,2,GOA,15-11-2019,552
8023157,CONSISTENT INFRA AND POWER PRIVATE LIMITED,General,Male,No,Private Limited Company, 1) 285/9 EKTA NAGAR BARDEZ MAPUSANORTH GOAGOA,285/9 EKTA NAGAR HOUSING BOARD MAPUSA BARDEZ,GOA,NORTH GOA,403507,01-04-2018,Services,Small, 1) 43219,2,35,GOA,15-11-2019,551
8025925,Trimark System Integrators,General,Male,No,Partnership, 1) OS-13 Sapna Gardens Bardez PorvorimNORTH GOAGOA,OS-13 Sapna Gardens Chogham road Porvorim Bardez  403501,GOA,NORTH GOA,403501,01-07-2019,Services,Small, 1) 43211; 2) 43229; 3) 43214; 4) 71100; 5) 82990,3,25,GOA,16-11-2019,551
8029642,maritime concepts,General,Male,No,Proprietary, 1) 505 Lotus terraces Gogol MargaoSOUTH GOAGOA,"505, Lotus terraces ,opp Sony showroomVidyanagar gogol Margao",GOA,SOUTH GOA,403602,01-04-2000,Services,Micro, 1) 74909,5,5,GOA,16-11-2019,552
8030809,Hoprz,General,Male,No,Proprietary, 1) Milroc TV-4 Reis Magos GOANORTH GOAGOA,"Milroc, TV-4, Reis Magos, Goa- 403109, TV-4, Reis Magos, Reis Magos, GOA",GOA,NORTH GOA,403109,01-11-2019,Services,Micro, 1) 79110; 2) 79120,5,8,GOA,16-11-2019,551
8048772,R.B.KADAM CONSTRUCTIONS,General,Male,No,Proprietary, 1) 45 AKANSHA BUILDING SOUTH GOA SOUTH GOASOUTH GOAGOA,"45, AKANSHA BUILDING, AQUEM ALTO MARGAO",GOA,SOUTH GOA,403601,01-02-2019,Manufacturing,Micro, 1) 42909; 2) 23955; 3) 41003,10,20,GOA,19-11-2019,552
8089894,Poixe Plus,General,Male,No,Proprietary, 1) SHOP NO 129 A SIRLIM DANDVADDO SALCETE MARGAOSOUTH GOAGOA,"SHOP NO 129 A, SIRLIM-DANDVADDO SALCETE",GOA,SOUTH GOA,403725,08-09-2017,Services,Micro, 1) 66309,3,3,GOA,23-11-2019,552
8087402,DREAM KRAFTERS,General,Female,No,Proprietary," 1) 19/111/5B ,SHOP -9 KAMATS MARAO KENNY COMPLEX CARANZALEM PANJIMNORTH GOAGOA","19/111/5B , SHOP -9 ,KAMATS MARAO KENNY COMPLEX,CARANZALEM ROAD, CARANZALEM,NORTH GOA -403002",GOA,NORTH GOA,403002,24-08-2019,Services,Small, 1) 74102,4,25,GOA,23-11-2019,551
7966077,SHREE GANESH INDUSTRIES,SC,Male,No,Proprietary, 1) PLOT NO. 63 PILERNE INDUSTRIAL ESTATE INDUSTRIAL ESTATE BARDEZNORTH GOAGOA,FLAT NO F/2 FIRST. FLOOR SHRUTIKA RESIDENCY NEAR COURT MAPUSA,GOA,NORTH GOA,403507,01-04-2019,Manufacturing,Small, 1) 96098,10,40,GOA,08-11-2019,551
7982367,KENI MARKETING,General,Male,No,Proprietary, 1) - ASSOLNA SALCETE.GOA GOASOUTH GOAGOA,"ASSOLNA, SALCETE.GOA,403701",GOA,SOUTH GOA,403701,11-04-2002,Services,Small, 1) 82990,12,75,GOA,11-11-2019,552
1573765,VIJAY TRADERS,General,NA,NA,Proprietary,NA,"55,  KARTIK NAGAR, OPP. NAROL COURT, NAROL",GUJARAT,AHMADABAD,382405,01/04/2016,Services,Micro, 1) 47591,5,5.00,AHMEDABAD,06/10/2016,438
1573927,SHRI KHODIYAR TRADERS,General,NA,NA,Proprietary,NA,"A1/107,OMKAR RESIDENCY,OPP KALPTARU RESI,B/H RAJDHANITENA.NIRANT CHOKDI,VASTRA,AHMEDABAD-382418",GUJARAT,AHMADABAD,382418,06/10/2016,Services,Micro, 1) 47890,1,1.00,AHMEDABAD,06/10/2016,438
1573957,NAVPAD TEXTILES,General,NA,NA,Hindu Undivided Family,NA,"DINESHKUMAR MAYACHAND SAHA HUF, 28, CHINTAMANI SOCIETY, HIGHWAY ROAD, ACHER, RAMNAGAR, SABARMATI",GUJARAT,AHMADABAD,380005,01/04/2016,Services,Micro, 1) 46411,2,5.00,AHMEDABAD,06/10/2016,438
1573973,RANDAL TRAVELS,General,NA,NA,Proprietary,NA,"SHOP No. 03, GROUND FLOOR,  AKSHARDEEP SHOPING CENTER, VED ROAD, SURAT",GUJARAT,SURAT,395004,20/08/2008,Services,Small, 1) 79110,5,20.00,SURAT,06/10/2016,459
1574039,JAY AMBE CARTING,General,NA,NA,Proprietary,NA,"DASHAMAN FALIYA, BHADA, VALAK, TA-KAMREJ, DIS-SURAT",GUJARAT,SURAT,395008,16/05/2014,Services,Micro, 1) 46632,5,10.00,SURAT,06/10/2016,459
